state,plant_name,city,legacy_impoundment_flag,compliance_website,region,coal_rank,coal_type_raw,liner_status,impoundment_status,county_population,county_median_income,county_poverty_rate_pct,coal_burned_tons_2024,n_ponds_assessed,coal_rank_source,coal_rank_note,liner_status_source
South Carolina,Canadys Power Station,Walterboro,Yes (3),https://www.dominionenergy.com/ccr,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Grainger Generating Station,Conway,Yes (2),https://www.santeecooper.com/about/ccr-data-rule/grainger/,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Jefferies Generating Station,Moncks Corner,Yes (1),https://www.santeecooper.com/about/ccr-data-rule/jefferies/,South,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Cope,Cope,No,https://www.dominionenergy.com/ccr,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Cross,Cross,No,https://www.santeecooper.com/About/CCR-Data-Rule/Cross/Index.aspx,South,Subbituminous,,,,,,,,3.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,H B Robinson,Hartsville,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Wateree,Eastover,No,https://www.dominionenergy.com/ccr,South,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Williams,Goose Creek,No,https://www.dominionenergy.com/ccr,South,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,Winyah,Georgetown,No,https://www.santeecooper.com/About/CCR-Data-Rule/Winyah/Index.aspx,South,Subbituminous,,,,,,,,6.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Carolina,W S Lee,Williamston,No,https://www.duke-energy.com/our-company/environment/compliance-and-reporting/ccr-rule-compliance-data,South,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Dakota,Ben French Power Station,Rapid City,Potential (1),https://www.blackhillsenergy.com/our-company/delivering-energy/coal-combustion-residuals-ccr-rule-compliance-data-and-information,Midwest,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Dakota,Former J.L. Lawrence Generating Plant,Sioux Falls,Potential (2),https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,Midwest,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Dakota,Big Stone,Big Stone City,No,http://www.ccr-bsp.net/,Midwest,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
South Dakota,Angus Anson,Sioux Falls,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,Midwest,,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,Allen Steam Plant,Memphis,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,Bull Run,Clinton,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,4.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,Cumberland,Cumberland City,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,Gallatin,Gallatin,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,3.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,John Sevier,Rogersville,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,Johnsonville,New Johnsonville,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Tennessee,Kingston,Kingston,Not indicated,https://www.tva.gov/Environment/Environmental-Stewardship/Coal-Combustion-Residuals,South,Bituminous,,,,,,,,3.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Texas,Big Brown,Fairfield,Not indicated,https://www.ccrsites.com/big-brown,South,Lignite,Not currently coal-fired,Yes (lined),Operating - in service,20049.0,59960.0,12.3,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,Calaveras Power Station,San Antonio,Not indicated,https://www.cpsenergy.com/en/about-us/environment/coal-combustion-residuals.html,South,Lignite,Not currently coal-fired,,,52781.0,94565.0,11.3,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Texas,Coleto Creek,Fannin,Not indicated,https://www.luminant.com/ccr/texas/,South,Subbituminous,Subbituminous,Yes (lined),Operating - in service,7141.0,59359.0,13.0,1631149.0,2.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Fayette Power Project,La Grange,Not indicated,https://www.lcra.org/energy/electric-power/facilities/fayette-power-project/,South,Subbituminous,"Refined coal,Subbituminous",N/A (no impoundment),,25042.0,75854.0,8.6,4695933.0,2.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Gibbons Creek,Anderson,Not indicated,https://gcerg-ccrrule.com,South,Lignite,Retired / not in EIA-923,,"Retired coal plant, operated 1982-2018",31340.0,69803.0,14.6,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Texas,Harrington,Potter County,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,South,Subbituminous,Subbituminous,N/A (no impoundment),,115975.0,53249.0,20.8,1353694.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Jones,Lubbock,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,South,Lignite,Not currently coal-fired,N/A (no impoundment),,318884.0,64155.0,17.1,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,Limestone,Jewett,Not indicated,https://www.nrg.com/legal/coal-combustion-residuals.html,South,Subbituminous,"Lignite,Subbituminous",Yes (lined),Operating - in service,22283.0,60573.0,17.1,3622051.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Martin Lake,Tatum,Not indicated,https://www.luminant.com/ccr/texas/,South,Subbituminous,"Lignite,Subbituminous",Yes (lined),Operating - in service,52842.0,68658.0,14.4,6949150.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Monticello,Mount Pleasant,Not indicated,https://www.ccrsites.com/monticello,South,Lignite,Not currently coal-fired,Yes (lined),Operating - in service,31363.0,58425.0,17.1,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,Nichols,Amarillo,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,South,Lignite,Not currently coal-fired,N/A (no impoundment),,115975.0,53249.0,20.8,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,Oak Grove,Franklin,Not indicated,https://www.luminant.com/ccr/texas/,South,Lignite,Lignite,N/A (no impoundment),,17167.0,72236.0,13.5,8836210.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Oklaunion,Oklaunion,Not indicated,https://oklaunionindustrialpark.com/ccr/,South,Lignite,Retired / not in EIA-923,,Retired coal plant (2020),12616.0,54102.0,17.5,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Texas,Pirkey,Hallsville,Not indicated,https://www.aep.com/environment/ccr/pirkey/,South,Lignite,Not currently coal-fired,No (unlined),Operating - in service,70155.0,66103.0,15.6,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,Plant X,Lamb County,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,South,Lignite,Not currently coal-fired,N/A (no impoundment),,12828.0,60760.0,15.0,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,San Miguel,Christine,Not indicated,http://www.smeci.net/ccr-rule,South,Lignite,Lignite,Yes (lined),Operating - in service,51008.0,70770.0,15.8,1652875.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Sandow 5 Generating Plant,Rockdale,Not indicated,https://www.slrccr.com/,South,Lignite,Not currently coal-fired,N/A (no impoundment),,25567.0,66141.0,12.9,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Texas,Sandy Creek Energy Station,Riesel,Not indicated,https://www.sandycreekpower.net,South,Subbituminous,Subbituminous,N/A (no impoundment),,266067.0,66643.0,16.6,1734007.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Tolk,Earth,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,South,Subbituminous,Subbituminous,N/A (no impoundment),,12828.0,60760.0,15.0,1090404.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Twin Oaks Power One,Bremond,Not indicated,https://twinoaksccr.com/,South,Lignite,Retired / not in EIA-923,,"Former coal plant, site being redeveloped for solar",17167.0,72236.0,13.5,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Texas,W A Parish,Thompsons,Not indicated,https://www.nrg.com/legal/coal-combustion-residuals.html,South,Subbituminous,Subbituminous,N/A (no impoundment),,893767.0,114041.0,7.6,6931117.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Texas,Welsh,Pittsburg,Not indicated,https://www.aep.com/environment/ccr/welsh/,South,Subbituminous,Subbituminous,No (unlined),Operating - in service,31363.0,58425.0,17.1,2918649.0,,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Utah,Bonanza,Vernal,Not indicated,https://apps.deseretpower.com/apex/f?p=500:40:30266826802551,West,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Utah,Hunter,Castle Dale,Not indicated,https://www.pacificorp.com/environment/environmental-applications-compliance.html,West,Subbituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Utah,Huntington,Huntington,Not indicated,https://www.pacificorp.com/environment/environmental-applications-compliance.html,West,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Utah,Intermountain Power Project (Station),Delta,Not indicated,https://ipscenvironmental.weebly.com/,West,Subbituminous,,,,,,,,6.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Utah,Sunnyside Cogen Associates,Sunnyside,Not indicated,Not listed,West,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Former Riverton Power Station,Front Royal,Potential (3),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/Riverton/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Glen Lyn Plant Site,Glen Lyn,Yes (2),https://www.aep.com/environment/ccr/GlenLyn,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Bremo Bluff,Bremo Bluff,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Chesapeake,Chesapeake,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Chesterfield,Chester,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Clinch River,Cleveland,No,https://www.aep.com/environment/ccr/clinchriver/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Clover,Clover,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Possum Point,Dumfries,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Virginia City Hybrid Energy Center,St. Paul,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Virginia,Yorktown,Yorktown,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Washington,TransAlta Centralia Generation,Centralia,Not indicated,https://transalta.com/about-us/our-operations/facilities/centralia/,West,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Cabin Creek Site,Cabin Creek,Yes (1),https://www.aep.com/environment/ccr/CabinCreek,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Kammer Site,Moundsville,Yes (2),https://www.aep.com/environment/ccr/Kammer,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Kanawha River Plant Site,Glasgow,Yes (2),https://www.aep.com/environment/ccr/KanawhaRiver,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Former Phillip Sporn Generating Plant,Letart,Yes (2),https://newhavenindustrialpark.com/environmental/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Former R. Paul Smith Power Station,Falling Waters,Yes (2),http://ccrdocs.firstenergycorp.com/files/Legacy%20CCR%20Sites/R.%20Paul%20Smith/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,John E Amos,St Albans,No,https://www.aep.com/environment/ccr/amos/,South,Bituminous,,,,,,,,2.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,FirstEnergy Fort Martin Power Station,Maidsville,No,https://ccrdocs.firstenergycorp.com/files/CCR%20Landfills/Fort%20Martin%20Landfill/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,FirstEnergy Harrison Power Station,Haywood,No,https://ccrdocs.firstenergycorp.com/files/CCR%20Landfills/Harrison%20Landfill/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Mitchell (WV),Captina,No,https://www.aep.com/environment/ccr/mitchell/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Mountaineer,New Haven,No,https://www.aep.com/environment/ccr/mountaineer/,South,Bituminous,,,,,,,,1.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Mt. Storm,Mount Storm,No,https://www.dominionenergy.com/ccr,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
West Virginia,Pleasants Power Station,Willow Island,No,https://www.pleasantsacquisitioncompany.com/,South,Bituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Former Rock River Generating Station,Beloit,Yes (1),https://ccr.alliantenergy.com/rockriver,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Alma,Alma,No,https://www.dairylandpower.com/ccr-rule-compliance-data-and-information,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
